timestamp,device_id,temperature_c,humidity_pct,power_kw,pressure_bar,vibration_mm_s
2026-07-09T01:30:00+00:00,hvac_01,18.02,63.013,0.974,2.511,0.802
2026-07-09T01:45:00+00:00,hvac_01,18.149,64.245,1.249,2.53,0.841
2026-07-09T02:00:00+00:00,hvac_01,18.332,64.593,1.237,2.52,0.832
2026-07-09T02:15:00+00:00,hvac_01,18.366,62.347,1.357,2.52,0.828
2026-07-09T02:30:00+00:00,hvac_01,18.463,61.898,1.341,2.546,0.863
2026-07-09T02:45:00+00:00,hvac_01,18.46,63.85,1.18,2.554,0.855
2026-07-09T03:00:00+00:00,hvac_01,18.273,62.589,1.284,2.549,0.909
2026-07-09T03:15:00+00:00,hvac_01,18.633,62.783,1.277,2.544,0.859
2026-07-09T03:30:00+00:00,hvac_01,18.394,62.145,1.653,2.543,0.895
2026-07-09T03:45:00+00:00,hvac_01,19.026,60.181,1.212,2.537,0.847
2026-07-09T04:00:00+00:00,hvac_01,18.682,61.207,1.169,2.521,0.828
2026-07-09T04:15:00+00:00,hvac_01,18.57,60.217,1.235,2.54,0.85
2026-07-09T04:30:00+00:00,hvac_01,18.753,61.9,1.079,2.526,0.823
2026-07-09T04:45:00+00:00,hvac_01,18.974,60.532,1.319,2.537,0.906
2026-07-09T05:00:00+00:00,hvac_01,19.282,60.311,1.095,2.532,0.877
2026-07-09T05:15:00+00:00,hvac_01,19.478,59.862,1.028,2.5,0.855
2026-07-09T05:30:00+00:00,hvac_01,19.527,59.401,1.266,2.507,0.921
2026-07-09T05:45:00+00:00,hvac_01,19.701,59.084,1.429,2.52,0.906
2026-07-09T06:00:00+00:00,hvac_01,19.915,58.235,1.411,2.527,0.857
2026-07-09T06:15:00+00:00,hvac_01,19.724,58.816,1.278,2.49,0.854
2026-07-09T06:30:00+00:00,hvac_01,20.231,57.518,1.551,2.49,0.94
2026-07-09T06:45:00+00:00,hvac_01,20.526,55.439,1.092,2.49,0.838
2026-07-09T07:00:00+00:00,hvac_01,21.207,53.771,3.828,2.472,1.115
2026-07-09T07:15:00+00:00,hvac_01,21.522,53.914,3.997,2.485,1.193
2026-07-09T07:30:00+00:00,hvac_01,29.739,52.598,8.275,2.129,3.386
2026-07-09T07:45:00+00:00,hvac_01,29.852,52.68,8.322,2.125,3.319
2026-07-09T08:00:00+00:00,hvac_01,30.03,52.994,8.5,2.132,3.414
2026-07-09T08:15:00+00:00,hvac_01,29.561,52.091,8.136,2.106,3.334
2026-07-09T08:30:00+00:00,hvac_01,22.364,51.72,4.012,2.488,1.189
2026-07-09T08:45:00+00:00,hvac_01,22.02,49.897,3.726,2.467,1.095
2026-07-09T09:00:00+00:00,hvac_01,22.447,50.83,3.898,2.466,1.186
2026-07-09T09:15:00+00:00,hvac_01,22.328,50.756,3.857,2.472,1.214
2026-07-09T09:30:00+00:00,hvac_01,22.65,48.755,4.091,2.467,1.159
2026-07-09T09:45:00+00:00,hvac_01,22.408,49.093,4.123,2.477,1.235
2026-07-09T10:00:00+00:00,hvac_01,22.776,50.615,3.995,2.475,1.17
2026-07-09T10:15:00+00:00,hvac_01,23.208,48.737,4.118,2.475,1.153
2026-07-09T10:30:00+00:00,hvac_01,22.775,49.144,4.118,2.486,1.162
2026-07-09T10:45:00+00:00,hvac_01,23.333,47.98,4.023,2.468,1.133
2026-07-09T11:00:00+00:00,hvac_01,22.798,48.272,4.184,2.49,1.174
2026-07-09T11:15:00+00:00,hvac_01,23.302,46.461,4.233,2.485,1.185
2026-07-09T11:30:00+00:00,hvac_01,23.264,47.417,4.363,2.495,1.253
2026-07-09T11:45:00+00:00,hvac_01,23.185,47.787,4.306,2.498,1.218
2026-07-09T12:00:00+00:00,hvac_01,22.856,48.659,4.012,2.49,1.17
2026-07-09T12:15:00+00:00,hvac_01,23.074,48.413,4.133,2.496,1.165
2026-07-09T12:30:00+00:00,hvac_01,23.48,48.056,4.409,2.5,1.271
2026-07-09T12:45:00+00:00,hvac_01,23.46,46.315,4.35,2.515,1.226
2026-07-09T13:00:00+00:00,hvac_01,23.403,46.898,4.62,2.552,1.254
2026-07-09T13:15:00+00:00,hvac_01,23.196,46.057,4.391,2.502,1.216
2026-07-09T13:30:00+00:00,hvac_01,23.472,47.093,4.304,2.547,1.241
2026-07-09T13:45:00+00:00,hvac_01,23.259,47.656,4.263,2.522,1.194
2026-07-09T14:00:00+00:00,hvac_01,23.592,46.695,4.396,2.543,1.234
2026-07-09T14:15:00+00:00,hvac_01,23.345,46.754,4.67,2.542,1.171
2026-07-09T14:30:00+00:00,hvac_01,23.53,46.432,4.18,2.525,1.244
2026-07-09T14:45:00+00:00,hvac_01,23.127,47.833,3.994,2.548,1.17
2026-07-09T15:00:00+00:00,hvac_01,22.839,48.157,4.217,2.536,1.249
2026-07-09T15:15:00+00:00,hvac_01,23.178,49.359,4.254,2.536,1.238
2026-07-09T15:30:00+00:00,hvac_01,23.225,48.178,4.562,2.535,1.242
2026-07-09T15:45:00+00:00,hvac_01,22.98,48.072,3.946,2.557,1.211
2026-07-09T16:00:00+00:00,hvac_01,22.586,49.203,4.149,2.524,1.246
2026-07-09T16:15:00+00:00,hvac_01,22.58,50.246,3.958,2.534,1.23
2026-07-09T16:30:00+00:00,hvac_01,22.687,49.442,4.124,2.533,1.179
2026-07-09T16:45:00+00:00,hvac_01,22.384,51.642,4.194,2.513,1.155
2026-07-09T17:00:00+00:00,hvac_01,22.072,49.757,3.833,2.517,1.113
2026-07-09T17:15:00+00:00,hvac_01,22.267,48.76,3.965,2.533,1.134
2026-07-09T17:30:00+00:00,hvac_01,21.475,51.663,3.955,2.504,1.183
2026-07-09T17:45:00+00:00,hvac_01,22.264,53.341,4.032,2.49,1.189
2026-07-09T18:00:00+00:00,hvac_01,21.628,52.446,3.814,2.493,1.213
2026-07-09T18:15:00+00:00,hvac_01,21.665,51.752,3.907,2.504,1.172
2026-07-09T18:30:00+00:00,hvac_01,21.409,53.075,3.762,2.485,1.129
2026-07-09T18:45:00+00:00,hvac_01,21.394,52.824,3.887,2.477,1.198
2026-07-09T19:00:00+00:00,hvac_01,20.389,57.404,1.045,2.499,0.851
2026-07-09T19:15:00+00:00,hvac_01,20.304,57.401,1.394,2.479,0.909
2026-07-09T19:30:00+00:00,hvac_01,20.011,57.759,1.116,2.48,0.917
2026-07-09T19:45:00+00:00,hvac_01,20.338,58.515,1.469,2.479,0.938
2026-07-09T20:00:00+00:00,hvac_01,20.19,58.094,1.012,2.468,0.858
2026-07-09T20:15:00+00:00,hvac_01,19.45,57.648,1.176,2.453,0.901
2026-07-09T20:30:00+00:00,hvac_01,19.878,59.605,1.041,2.469,0.824
2026-07-09T20:45:00+00:00,hvac_01,19.439,58.852,1.397,2.474,0.882
2026-07-09T21:00:00+00:00,hvac_01,19.367,59.993,1.509,2.442,0.92
2026-07-09T21:15:00+00:00,hvac_01,19.413,60.064,1.175,2.467,0.837
2026-07-09T21:30:00+00:00,hvac_01,18.91,59.936,1.223,2.441,0.853
2026-07-09T21:45:00+00:00,hvac_01,19.045,60.83,1.188,2.478,0.926
2026-07-09T22:00:00+00:00,hvac_01,18.66,62.454,0.987,2.46,0.867
2026-07-09T22:15:00+00:00,hvac_01,18.785,61.919,1.38,2.47,0.918
2026-07-09T22:30:00+00:00,hvac_01,18.534,61.631,0.969,2.483,0.816
2026-07-09T22:45:00+00:00,hvac_01,18.783,63.225,1.217,2.48,0.88
2026-07-09T23:00:00+00:00,hvac_01,18.444,61.507,1.467,2.476,0.92
2026-07-09T23:15:00+00:00,hvac_01,18.488,63.135,1.283,2.498,0.85
2026-07-09T23:30:00+00:00,hvac_01,18.586,63.236,1.256,2.486,0.876
2026-07-09T23:45:00+00:00,hvac_01,18.447,62.337,0.992,2.492,0.873
2026-07-10T00:00:00+00:00,hvac_01,18.214,64.511,1.444,2.517,0.949
2026-07-10T00:15:00+00:00,hvac_01,18.306,63.977,1.148,2.472,0.88
2026-07-10T00:30:00+00:00,hvac_01,18.056,63.44,0.877,2.52,0.829
2026-07-10T00:45:00+00:00,hvac_01,18.083,62.722,1.128,2.503,0.829
2026-07-10T01:00:00+00:00,hvac_01,17.898,63.491,1.199,2.528,0.81
2026-07-10T01:15:00+00:00,hvac_01,18.115,62.927,1.301,2.521,0.912
2026-07-10T01:30:00+00:00,hvac_01,18.631,63.59,1.329,2.516,0.881
2026-07-10T01:45:00+00:00,hvac_01,18.255,65.217,1.079,2.526,0.859
2026-07-10T02:00:00+00:00,hvac_01,18.115,63.673,1.252,2.532,0.852
2026-07-10T02:15:00+00:00,hvac_01,18.482,62.501,1.194,2.543,0.919
2026-07-10T02:30:00+00:00,hvac_01,18.204,63.567,1.237,2.546,0.879
2026-07-10T02:45:00+00:00,hvac_01,18.799,64.089,1.104,2.531,0.834
2026-07-10T03:00:00+00:00,hvac_01,18.473,61.174,0.999,2.547,0.861
2026-07-10T03:15:00+00:00,hvac_01,18.729,61.641,1.092,2.532,0.907
2026-07-10T03:30:00+00:00,hvac_01,18.66,62.222,1.427,2.538,0.902
2026-07-10T03:45:00+00:00,hvac_01,18.825,61.607,1.486,2.531,0.877
2026-07-10T04:00:00+00:00,hvac_01,18.975,62.178,1.179,2.539,0.906
2026-07-10T04:15:00+00:00,hvac_01,18.188,59.678,1.31,2.517,0.942
2026-07-10T04:30:00+00:00,hvac_01,19.103,60.593,1.259,2.52,0.855
2026-07-10T04:45:00+00:00,hvac_01,19.17,61.073,1.018,2.524,0.835
2026-07-10T05:00:00+00:00,hvac_01,19.279,59.248,1.272,2.505,0.877
2026-07-10T05:15:00+00:00,hvac_01,19.325,58.08,1.313,2.48,0.87
2026-07-10T05:30:00+00:00,hvac_01,19.179,59.166,1.2,2.519,0.863
2026-07-10T05:45:00+00:00,hvac_01,19.589,59.393,1.18,2.504,0.918
2026-07-10T06:00:00+00:00,hvac_01,19.913,59.609,1.319,2.494,0.921
2026-07-10T06:15:00+00:00,hvac_01,20.104,57.321,1.331,2.494,0.902
2026-07-10T06:30:00+00:00,hvac_01,20.044,56.946,1.503,2.496,0.857
2026-07-10T06:45:00+00:00,hvac_01,20.22,56.317,1.297,2.489,0.893
2026-07-10T07:00:00+00:00,hvac_01,20.938,53.007,4.06,2.482,1.231
2026-07-10T07:15:00+00:00,hvac_01,21.565,53.339,3.597,2.485,1.151
2026-07-10T07:30:00+00:00,hvac_01,21.971,53.109,3.861,2.454,1.141
2026-07-10T07:45:00+00:00,hvac_01,21.776,52.501,3.719,2.489,1.203
2026-07-10T08:00:00+00:00,hvac_01,21.621,52.377,3.786,2.488,1.162
2026-07-10T08:15:00+00:00,hvac_01,22.119,51.075,4.091,2.464,1.252
2026-07-10T08:30:00+00:00,hvac_01,22.356,50.837,4.054,2.469,1.175
2026-07-10T08:45:00+00:00,hvac_01,22.406,50.884,3.996,2.458,1.151
2026-07-10T09:00:00+00:00,hvac_01,22.379,50.609,4.144,2.449,1.197
2026-07-10T09:15:00+00:00,hvac_01,22.83,49.501,3.984,2.454,1.203
2026-07-10T09:30:00+00:00,hvac_01,22.313,49.654,3.859,2.459,1.151
2026-07-10T09:45:00+00:00,hvac_01,22.615,48.959,4.057,2.471,1.167
2026-07-10T10:00:00+00:00,hvac_01,22.901,48.505,4.097,2.47,1.127
2026-07-10T10:15:00+00:00,hvac_01,22.711,48.012,3.946,2.469,1.145
2026-07-10T10:30:00+00:00,hvac_01,22.779,49.041,4.435,2.487,1.235
2026-07-10T10:45:00+00:00,hvac_01,23.307,48.187,4.268,2.48,1.194
2026-07-10T11:00:00+00:00,hvac_01,22.647,46.997,3.952,2.488,1.154
2026-07-10T11:15:00+00:00,hvac_01,22.801,47.409,4.173,2.496,1.208
2026-07-10T11:30:00+00:00,hvac_01,23.78,46.529,4.671,2.502,1.227
2026-07-10T11:45:00+00:00,hvac_01,23.274,46.446,4.277,2.49,1.191
2026-07-10T12:00:00+00:00,hvac_01,23.341,46.065,4.488,2.511,1.205
2026-07-10T12:15:00+00:00,hvac_01,23.564,45.934,4.13,2.508,1.209
2026-07-10T12:30:00+00:00,hvac_01,23.234,47.109,4.576,2.545,1.208
2026-07-10T12:45:00+00:00,hvac_01,23.482,45.65,4.793,2.508,1.293
2026-07-10T13:00:00+00:00,hvac_01,23.435,45.764,4.321,2.501,1.188
2026-07-10T13:15:00+00:00,hvac_01,23.351,46.798,3.982,2.521,1.262
2026-07-10T13:30:00+00:00,hvac_01,23.187,46.92,4.202,2.491,1.162
2026-07-10T13:45:00+00:00,hvac_01,23.224,47.409,4.273,2.525,1.228
2026-07-10T14:00:00+00:00,hvac_01,23.372,46.703,4.43,2.514,1.215
2026-07-10T14:15:00+00:00,hvac_01,23.579,45.258,4.284,2.534,1.214
2026-07-10T14:30:00+00:00,hvac_01,23.181,47.479,4.131,2.546,1.196
2026-07-10T14:45:00+00:00,hvac_01,23.598,48.007,4.492,2.552,1.2
2026-07-10T15:00:00+00:00,hvac_01,23.07,46.153,4.355,2.555,1.196
2026-07-10T15:15:00+00:00,hvac_01,22.794,48.704,4.017,2.529,1.23
2026-07-10T15:30:00+00:00,hvac_01,22.903,47.933,4.408,2.541,1.181
2026-07-10T15:45:00+00:00,hvac_01,23.226,46.993,4.43,2.538,1.203
2026-07-10T16:00:00+00:00,hvac_01,22.63,47.823,4.33,2.532,1.188
2026-07-10T16:15:00+00:00,hvac_01,22.827,50.027,4.187,2.536,1.227
2026-07-10T16:30:00+00:00,hvac_01,22.608,49.687,4.045,2.513,1.134
2026-07-10T16:45:00+00:00,hvac_01,22.582,49.258,4.051,2.518,1.213
2026-07-10T17:00:00+00:00,hvac_01,22.428,50.478,3.957,2.516,1.156
2026-07-10T17:15:00+00:00,hvac_01,22.3,49.278,3.952,2.518,1.181
2026-07-10T17:30:00+00:00,hvac_01,21.883,50.759,3.793,2.503,1.107
2026-07-10T17:45:00+00:00,hvac_01,21.753,51.553,3.908,2.506,1.132
2026-07-10T18:00:00+00:00,hvac_01,21.945,51.848,3.776,2.489,1.13
2026-07-10T18:15:00+00:00,hvac_01,21.885,52.329,3.832,2.483,1.251
2026-07-10T18:30:00+00:00,hvac_01,21.093,51.329,3.771,2.493,1.209
2026-07-10T18:45:00+00:00,hvac_01,21.568,53.672,3.988,2.488,1.102
2026-07-10T19:00:00+00:00,hvac_01,20.374,55.886,1.575,2.474,0.949
2026-07-10T19:15:00+00:00,hvac_01,19.881,57.42,1.27,2.489,0.896
2026-07-10T19:30:00+00:00,hvac_01,20.193,56.751,1.152,2.473,0.831
2026-07-10T19:45:00+00:00,hvac_01,19.883,55.861,1.276,2.484,0.914
2026-07-10T20:00:00+00:00,hvac_01,20.064,57.739,1.227,2.467,0.88
2026-07-10T20:15:00+00:00,hvac_01,19.801,58.348,1.048,2.484,0.863
2026-07-10T20:30:00+00:00,hvac_01,19.733,58.569,1.211,2.489,0.827
2026-07-10T20:45:00+00:00,hvac_01,19.018,60.562,1.286,2.46,0.852
2026-07-10T21:00:00+00:00,hvac_01,18.827,60.882,1.356,2.471,0.909
2026-07-10T21:15:00+00:00,hvac_01,18.951,60.162,1.413,2.439,0.907
2026-07-10T21:30:00+00:00,hvac_01,19.205,60.266,1.117,2.464,0.837
2026-07-10T21:45:00+00:00,hvac_01,19.014,60.129,1.365,2.461,0.862
2026-07-10T22:00:00+00:00,hvac_01,19.091,60.775,1.33,2.454,0.93
2026-07-10T22:15:00+00:00,hvac_01,18.421,61.307,1.216,2.463,0.854
2026-07-10T22:30:00+00:00,hvac_01,18.925,62.922,1.215,2.471,0.798
2026-07-10T22:45:00+00:00,hvac_01,18.951,60.954,1.114,2.48,0.878
2026-07-10T23:00:00+00:00,hvac_01,18.836,63.796,1.363,2.477,0.856
2026-07-10T23:15:00+00:00,hvac_01,18.397,62.921,1.393,2.494,0.816
2026-07-10T23:30:00+00:00,hvac_01,18.255,63.635,1.17,2.49,0.953
2026-07-10T23:45:00+00:00,hvac_01,18.315,63.771,1.526,2.505,0.881
2026-07-11T00:00:00+00:00,hvac_01,17.79,62.078,1.346,2.507,0.918
2026-07-11T00:15:00+00:00,hvac_01,18.017,63.026,0.942,2.494,0.851
2026-07-11T00:30:00+00:00,hvac_01,17.758,63.59,1.525,2.492,0.887
2026-07-11T00:45:00+00:00,hvac_01,18.603,63.375,1.31,2.515,0.824
2026-07-11T01:00:00+00:00,hvac_01,18.19,64.009,1.263,2.526,0.854
2026-07-11T01:15:00+00:00,hvac_01,18.033,62.609,1.092,2.505,0.847
2026-07-11T01:30:00+00:00,hvac_01,18.188,62.143,1.354,2.514,0.892
2026-07-11T01:45:00+00:00,hvac_01,18.371,64.137,1.301,2.537,0.873
2026-07-11T02:00:00+00:00,hvac_01,17.983,63.367,1.502,2.529,0.966
2026-07-11T02:15:00+00:00,hvac_01,18.536,64.131,1.223,2.522,0.864
2026-07-11T02:30:00+00:00,hvac_01,18.221,62.505,1.214,2.536,0.857
2026-07-11T02:45:00+00:00,hvac_01,18.224,61.71,1.44,2.534,0.838
2026-07-11T03:00:00+00:00,hvac_01,18.059,61.634,1.292,2.521,0.806
2026-07-11T03:15:00+00:00,hvac_01,18.699,64.177,1.381,2.523,0.874
2026-07-11T03:30:00+00:00,hvac_01,18.63,60.308,1.039,2.532,0.868
2026-07-11T03:45:00+00:00,hvac_01,18.799,60.457,1.326,2.539,0.838
2026-07-11T04:00:00+00:00,hvac_01,18.569,61.173,1.42,2.535,0.923
2026-07-11T04:15:00+00:00,hvac_01,19.26,59.065,1.322,2.544,0.911
2026-07-11T04:30:00+00:00,hvac_01,19.358,59.428,1.352,2.534,0.853
2026-07-11T04:45:00+00:00,hvac_01,19.198,58.423,1.123,2.525,0.886
2026-07-11T05:00:00+00:00,hvac_01,19.272,60.288,1.473,2.506,0.884
2026-07-11T05:15:00+00:00,hvac_01,19.283,59.275,1.358,2.504,0.907
2026-07-11T05:30:00+00:00,hvac_01,19.229,59.101,0.884,2.507,0.797
2026-07-11T05:45:00+00:00,hvac_01,19.797,57.891,0.921,2.488,0.805
2026-07-11T06:00:00+00:00,hvac_01,20.04,58.513,1.352,2.517,0.847
2026-07-11T06:15:00+00:00,hvac_01,20.005,56.821,1.088,2.491,0.831
2026-07-11T06:30:00+00:00,hvac_01,20.149,56.62,1.168,2.485,0.786
2026-07-11T06:45:00+00:00,hvac_01,20.297,55.642,1.246,2.493,0.844
2026-07-11T07:00:00+00:00,hvac_01,20.111,54.741,1.198,2.485,0.834
2026-07-11T07:15:00+00:00,hvac_01,20.364,53.658,1.189,2.458,0.831
2026-07-11T07:30:00+00:00,hvac_01,20.717,54.359,1.227,2.473,0.89
2026-07-11T07:45:00+00:00,hvac_01,20.474,54.081,1.143,2.476,0.844
2026-07-11T08:00:00+00:00,hvac_01,20.748,53.488,1.153,2.455,0.833
2026-07-11T08:15:00+00:00,hvac_01,20.723,52.873,1.159,2.452,0.863
2026-07-11T08:30:00+00:00,hvac_01,21.216,52.139,1.206,2.477,0.846
2026-07-11T08:45:00+00:00,hvac_01,21.31,50.92,1.334,2.464,0.887
2026-07-11T09:00:00+00:00,hvac_01,21.314,50.782,1.07,2.463,0.824
2026-07-11T09:15:00+00:00,hvac_01,21.206,51.957,1.404,2.441,0.802
2026-07-11T09:30:00+00:00,hvac_01,21.269,50.672,1.652,2.452,0.892
2026-07-11T09:45:00+00:00,hvac_01,22.003,49.76,1.418,2.479,0.877
2026-07-11T10:00:00+00:00,hvac_01,22.004,50.535,1.041,2.468,0.814
2026-07-11T10:15:00+00:00,hvac_01,21.911,48.469,1.101,2.473,0.842
2026-07-11T10:30:00+00:00,hvac_01,22.296,49.285,1.568,2.491,0.933
2026-07-11T10:45:00+00:00,hvac_01,21.294,48.202,1.32,2.463,0.848
2026-07-11T11:00:00+00:00,hvac_01,22.291,48.588,1.3,2.503,0.849
2026-07-11T11:15:00+00:00,hvac_01,22.454,48.267,1.424,2.482,0.848
2026-07-11T11:30:00+00:00,hvac_01,22.217,47.001,1.418,2.492,0.861
2026-07-11T11:45:00+00:00,hvac_01,22.489,47.075,1.126,2.5,0.796
2026-07-11T12:00:00+00:00,hvac_01,22.047,47.886,1.412,2.491,0.844
2026-07-11T12:15:00+00:00,hvac_01,22.717,46.503,1.628,2.51,0.874
2026-07-11T12:30:00+00:00,hvac_01,22.378,46.854,1.282,2.507,0.836
2026-07-11T12:45:00+00:00,hvac_01,22.059,48.052,1.18,2.523,0.844
2026-07-11T13:00:00+00:00,hvac_01,23.045,47.902,1.414,2.501,0.843
2026-07-11T13:15:00+00:00,hvac_01,22.328,46.138,1.196,2.521,0.796
2026-07-11T13:30:00+00:00,hvac_01,22.387,47.683,1.235,2.532,0.858
2026-07-11T13:45:00+00:00,hvac_01,22.627,48.097,1.438,2.526,0.893
2026-07-11T14:00:00+00:00,hvac_01,22.439,46.312,1.542,2.524,0.928
2026-07-11T14:15:00+00:00,hvac_01,22.355,47.277,1.374,2.55,0.843
2026-07-11T14:30:00+00:00,hvac_01,21.891,47.754,1.439,2.553,0.913
2026-07-11T14:45:00+00:00,hvac_01,21.744,47.961,1.178,2.533,0.809
2026-07-11T15:00:00+00:00,hvac_01,22.086,47.423,1.628,2.536,0.879
2026-07-11T15:15:00+00:00,hvac_01,21.801,49.385,1.338,2.549,0.877
2026-07-11T15:30:00+00:00,hvac_01,21.891,48.311,1.135,2.529,0.866
2026-07-11T15:45:00+00:00,hvac_01,21.785,49.421,1.363,2.527,0.901
2026-07-11T16:00:00+00:00,hvac_01,21.905,49.824,1.246,2.532,0.824
2026-07-11T16:15:00+00:00,hvac_01,21.528,50.065,1.384,2.525,0.887
2026-07-11T16:30:00+00:00,hvac_01,21.556,49.607,1.252,2.529,0.83
2026-07-11T16:45:00+00:00,hvac_01,21.364,50.225,1.277,2.504,0.867
2026-07-11T17:00:00+00:00,hvac_01,21.436,51.191,1.166,2.521,0.806
2026-07-11T17:15:00+00:00,hvac_01,21.09,52.088,1.051,2.506,0.811
2026-07-11T17:30:00+00:00,hvac_01,21.275,50.733,1.162,2.496,0.902
2026-07-11T17:45:00+00:00,hvac_01,20.943,51.918,1.267,2.515,0.783
2026-07-11T18:00:00+00:00,hvac_01,20.635,52.967,1.156,2.483,0.818
2026-07-11T18:15:00+00:00,hvac_01,20.773,53.519,1.544,2.476,0.833
2026-07-11T18:30:00+00:00,hvac_01,20.338,54.511,1.116,2.473,0.866
2026-07-11T18:45:00+00:00,hvac_01,20.304,55.102,1.282,2.479,0.887
2026-07-11T19:00:00+00:00,hvac_01,20.509,55.891,1.188,2.479,0.897
2026-07-11T19:15:00+00:00,hvac_01,20.437,55.375,1.122,2.466,0.788
2026-07-11T19:30:00+00:00,hvac_01,19.838,55.481,1.071,2.484,0.742
2026-07-11T19:45:00+00:00,hvac_01,19.744,55.576,1.341,2.479,0.819
2026-07-11T20:00:00+00:00,hvac_01,19.837,55.752,1.294,2.455,0.861
2026-07-11T20:15:00+00:00,hvac_01,19.978,58.679,1.413,2.455,0.851
2026-07-11T20:30:00+00:00,hvac_01,19.321,57.007,0.988,2.459,0.862
2026-07-11T20:45:00+00:00,hvac_01,19.893,58.279,1.28,2.473,0.799
2026-07-11T21:00:00+00:00,hvac_01,19.094,58.998,1.215,2.461,0.877
2026-07-11T21:15:00+00:00,hvac_01,18.744,59.694,1.128,2.472,0.837
2026-07-11T21:30:00+00:00,hvac_01,19.213,59.942,1.098,2.476,0.852
2026-07-11T21:45:00+00:00,hvac_01,19.26,59.095,1.428,2.476,0.854
2026-07-11T22:00:00+00:00,hvac_01,19.066,59.567,1.387,2.468,0.869
2026-07-11T22:15:00+00:00,hvac_01,18.767,61.001,1.237,2.479,0.87
2026-07-11T22:30:00+00:00,hvac_01,18.476,61.23,1.471,2.481,0.888
2026-07-11T22:45:00+00:00,hvac_01,18.398,61.798,1.02,2.48,0.879
2026-07-11T23:00:00+00:00,hvac_01,18.361,61.447,1.141,2.49,0.788
2026-07-11T23:15:00+00:00,hvac_01,18.357,60.726,1.265,2.466,0.904
2026-07-11T23:30:00+00:00,hvac_01,18.46,61.038,1.473,2.491,0.883
2026-07-11T23:45:00+00:00,hvac_01,18.407,62.864,1.274,2.483,0.855
2026-07-12T00:00:00+00:00,hvac_01,18.396,61.703,1.153,2.49,0.779
2026-07-12T00:15:00+00:00,hvac_01,18.378,61.158,1.154,2.511,0.876
2026-07-12T00:30:00+00:00,hvac_01,18.022,61.614,1.191,2.515,0.806
2026-07-12T00:45:00+00:00,hvac_01,18.06,62.269,1.16,2.501,0.838
2026-07-12T01:00:00+00:00,hvac_01,18.031,61.72,1.443,2.515,0.865
2026-07-12T01:15:00+00:00,hvac_01,18.134,60.696,1.277,2.534,0.895
2026-07-12T01:30:00+00:00,hvac_01,18.878,61.619,1.28,2.512,0.916
2026-07-12T01:45:00+00:00,hvac_01,18.491,62.534,1.339,2.526,0.769
2026-07-12T02:00:00+00:00,hvac_01,18.58,62.179,1.289,2.52,0.882
2026-07-12T02:15:00+00:00,hvac_01,18.41,61.653,1.084,2.519,0.826
2026-07-12T02:30:00+00:00,hvac_01,18.37,60.478,1.51,2.529,0.874
2026-07-12T02:45:00+00:00,hvac_01,18.507,62.275,1.134,2.532,0.79
2026-07-12T03:00:00+00:00,hvac_01,18.746,61.198,1.274,2.538,0.913
2026-07-12T03:15:00+00:00,hvac_01,18.563,60.121,1.163,2.547,0.858
2026-07-12T03:30:00+00:00,hvac_01,18.773,59.774,1.332,2.541,0.859
2026-07-12T03:45:00+00:00,hvac_01,18.726,60.351,1.31,2.527,0.842
2026-07-12T04:00:00+00:00,hvac_01,18.472,60.105,1.234,2.549,0.782
2026-07-12T04:15:00+00:00,hvac_01,18.987,59.734,1.145,2.534,0.844
2026-07-12T04:30:00+00:00,hvac_01,19.172,58.685,0.773,2.526,0.797
2026-07-12T04:45:00+00:00,hvac_01,19.007,57.403,1.328,2.526,0.91
2026-07-12T05:00:00+00:00,hvac_01,19.107,58.986,1.253,2.512,0.863
2026-07-12T05:15:00+00:00,hvac_01,19.599,57.175,1.486,2.514,0.828
2026-07-12T05:30:00+00:00,hvac_01,19.281,57.997,1.167,2.51,0.84
2026-07-12T05:45:00+00:00,hvac_01,19.635,57.455,1.178,2.491,0.757
2026-07-12T06:00:00+00:00,hvac_01,19.765,55.982,1.436,2.492,0.901
2026-07-12T06:15:00+00:00,hvac_01,19.862,57.083,1.104,2.491,0.853
2026-07-12T06:30:00+00:00,hvac_01,20.323,55.888,1.05,2.504,0.822
2026-07-12T06:45:00+00:00,hvac_01,19.84,54.269,1.198,2.477,0.885
2026-07-12T07:00:00+00:00,hvac_01,20.454,55.129,1.118,2.462,0.846
2026-07-12T07:15:00+00:00,hvac_01,20.48,54.409,1.349,2.481,0.883
2026-07-12T07:30:00+00:00,hvac_01,20.627,53.386,1.547,2.491,0.84
2026-07-12T07:45:00+00:00,hvac_01,20.398,53.815,1.185,2.471,0.82
2026-07-12T08:00:00+00:00,hvac_01,20.951,51.912,1.071,2.448,0.741
2026-07-12T08:15:00+00:00,hvac_01,20.779,52.745,1.109,2.467,0.868
2026-07-12T08:30:00+00:00,hvac_01,21.429,50.852,1.357,2.462,0.788
2026-07-12T08:45:00+00:00,hvac_01,21.476,50.93,1.118,2.468,0.841
2026-07-12T09:00:00+00:00,hvac_01,21.423,49.627,1.224,2.469,0.867
2026-07-12T09:15:00+00:00,hvac_01,21.456,49.11,1.314,2.48,0.829
2026-07-12T09:30:00+00:00,hvac_01,21.726,50.409,1.409,2.482,0.87
2026-07-12T09:45:00+00:00,hvac_01,22.031,50.265,1.137,2.471,0.839
2026-07-12T10:00:00+00:00,hvac_01,21.671,48.554,0.949,2.478,0.839
2026-07-12T10:15:00+00:00,hvac_01,22.169,49.553,1.218,2.47,0.893
